# Author(s); Coelho, Jose and Vanhoucke, Mario;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# Reference;Coelho, J., & Vanhoucke, M. (2020). Going to the core of hard resource-constrained project scheduling instances. Computers & Operations Research, 121, 104976. https://doi.org/10.1016/j.cor.2020.104976;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# Date; 2019/08/01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# Hardware / software; STEVIN HPC-UGent infrastructure, C++, compiler intel/2017.02, Linux;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# Stop criteria(s);Several procedures and stop criteria, the last one with 20 hours. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# Submission date; 2020/03/01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ID;Type;Value;Time;Solution;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;lower bound;63;3600340;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101;heuristic;51;40;0;0;18;22;0;27;39;25;18;14;0;48;48;19;34;47;34;14;33;39;0;22;9;48;7;31;21;22;29;13;51;
101;lower bound;48;60330;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102;heuristic;62;50;0;3;20;0;0;22;7;22;13;14;42;40;31;0;15;46;42;52;34;34;52;32;46;51;31;19;24;8;52;3;62;
102;lower bound;60;3600400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103;heuristic;65;40;0;0;1;3;6;17;19;26;36;46;53;0;59;36;37;10;51;54;35;11;35;41;17;3;26;11;20;6;59;19;65;
103;lower bound;61;3600440;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104;heuristic;60;520;0;0;13;14;31;46;47;28;57;36;57;41;39;51;20;12;14;4;0;41;28;12;9;0;9;8;22;20;41;47;60;
104;lower bound;57;72000260;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
105;heuristic;65;50;0;5;14;16;5;20;6;10;40;14;50;56;58;19;6;49;38;40;49;58;50;31;17;29;46;24;21;16;0;29;65;
105;lower bound;63;72000050;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
106;heuristic;49;670;0;0;1;0;10;1;5;13;9;19;27;40;2;10;47;41;18;31;25;19;13;32;16;13;47;32;48;5;23;3;49;
106;lower bound;47;3600400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
107;heuristic;70;60;0;0;17;10;19;10;19;28;0;23;8;32;24;50;48;41;46;60;64;46;28;32;38;17;46;56;35;26;53;0;70;
107;lower bound;68;72000300;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
108;heuristic;47;60;0;11;20;4;22;5;26;13;0;2;31;32;2;26;5;31;26;20;0;36;0;22;14;45;39;13;39;39;40;33;47;
108;lower bound;46;72000560;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
109;heuristic;77;60;0;11;18;31;42;0;18;30;52;61;31;36;25;40;58;69;52;58;36;8;10;67;50;15;1;11;1;0;67;23;77;
109;lower bound;73;3600000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
110;heuristic;56;40;0;0;7;10;10;27;1;31;38;31;19;39;40;20;7;38;49;29;50;47;49;19;41;53;38;27;47;0;18;33;56;
110;lower bound;55;3600400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
111;heuristic;44;60;0;5;11;0;3;0;0;6;10;4;17;0;6;24;13;3;15;4;21;31;38;39;29;24;21;37;31;16;13;13;44;
111;lower bound;42;3600000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
112;heuristic;46;50;0;0;3;4;0;6;3;1;21;6;31;35;39;21;22;22;34;12;39;17;32;32;38;11;4;5;36;39;12;5;46;
112;lower bound;44;3600400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
113;heuristic;60;60;0;0;0;15;9;7;15;9;44;18;31;6;42;5;25;6;30;25;25;31;37;44;37;35;0;39;44;52;51;34;51;60
113;lower bound;59;72000200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
114;heuristic;74;50;0;1;10;34;20;0;3;29;30;34;53;56;13;56;3;66;67;61;62;36;16;20;42;43;0;43;36;42;1;21;49;74
114;lower bound;70;72000310;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115;heuristic;56;60;0;0;1;2;4;6;2;12;22;6;19;3;0;13;23;30;39;14;22;28;40;38;46;49;39;31;39;7;42;4;4;56
115;lower bound;54;3600330;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
116;heuristic;74;40;0;0;3;1;0;27;17;9;1;0;26;35;35;55;8;17;14;39;64;64;55;46;39;17;40;46;41;22;4;4;26;74
116;lower bound;66;72000230;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
117;heuristic;55;50;0;0;7;3;10;0;0;0;21;19;4;27;8;5;9;41;34;48;39;41;27;54;48;27;19;36;38;32;29;47;3;55
117;lower bound;53;72000200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
118;heuristic;64;50;0;6;5;11;29;20;0;32;7;42;31;20;29;30;59;57;50;56;42;44;7;20;49;57;49;34;11;34;31;0;45;64
118;lower bound;62;3600450;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
119;heuristic;74;50;0;0;0;1;16;10;20;38;20;49;0;38;46;16;51;18;55;64;67;21;42;29;55;65;54;51;18;30;46;47;30;74
119;lower bound;69;72000560;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
120;heuristic;69;60000;0;3;7;12;7;8;20;1;37;11;10;20;28;9;28;0;25;1;41;37;46;46;54;51;63;13;55;51;22;0;0;69
120;lower bound;66;3600410;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
121;heuristic;72;50;0;0;4;0;9;17;18;10;48;43;38;19;48;43;48;28;41;19;28;32;19;34;43;21;58;38;59;68;60;68;60;72
121;lower bound;69;72000300;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
122;heuristic;57;60;0;3;6;10;6;15;0;26;28;21;21;31;39;6;8;0;51;47;50;32;29;52;34;42;31;21;22;15;30;28;14;57
122;lower bound;54;3600270;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
123;heuristic;65;670;0;0;2;32;8;19;4;8;22;41;43;13;10;44;45;41;23;0;59;58;51;13;32;58;31;39;41;50;55;44;13;65
123;lower bound;64;3600380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
124;heuristic;60;60;0;15;6;0;15;4;2;0;30;15;24;0;30;26;5;24;36;42;57;48;48;59;42;17;34;33;30;55;47;41;3;60
124;lower bound;57;72000290;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
125;heuristic;59;50;0;13;21;0;6;16;0;28;0;7;20;21;33;6;10;10;47;54;53;50;37;51;23;22;47;49;46;45;22;45;37;59
125;lower bound;55;3600370;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
126;heuristic;70;1000;0;0;16;6;0;34;25;52;16;12;61;19;13;15;9;3;34;30;0;52;24;44;70;;;;;;;;;
126;lower bound;57;72000190;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
127;heuristic;60;40;0;0;7;44;36;54;51;39;19;17;31;43;25;0;0;34;7;44;19;10;27;27;53;60;;;;;;;;
127;lower bound;57;72000010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
128;heuristic;55;50;0;7;23;45;17;39;50;37;32;10;30;0;19;32;20;0;0;39;7;30;46;40;53;44;55;;;;;;;
128;lower bound;52;3600330;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
129;heuristic;48;40;0;12;29;21;2;20;40;35;13;35;2;20;36;34;22;40;6;29;0;6;43;5;16;0;48;;;;;;;
129;lower bound;47;72000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
130;heuristic;49;1000;0;0;16;16;0;44;26;26;3;32;15;46;16;23;18;6;43;9;17;0;33;46;47;35;49;;;;;;;
130;lower bound;44;3600390;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
131;heuristic;49;40;0;0;30;21;41;30;12;10;6;19;37;27;21;12;14;18;0;0;22;27;5;0;20;41;49;;;;;;;
131;lower bound;46;72000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
132;heuristic;43;40;0;5;1;28;0;0;33;1;35;16;40;34;26;27;2;17;13;34;35;16;10;33;14;5;43;;;;;;;
132;lower bound;40;3600380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
133;heuristic;50;50;0;0;11;8;22;9;21;16;28;10;19;13;12;40;30;35;40;30;22;2;2;12;28;0;50;;;;;;;
133;lower bound;49;72000250;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
134;heuristic;58;420;0;10;8;41;28;18;13;35;29;42;38;48;48;19;10;41;28;25;0;48;19;0;32;43;23;58;;;;;;
134;lower bound;57;3600480;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
135;heuristic;45;1000;0;16;20;6;10;17;22;37;21;15;0;6;0;44;43;31;22;18;7;21;23;39;10;37;0;45;;;;;;
135;lower bound;39;3600370;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
136;heuristic;56;40;0;0;0;19;28;38;7;10;28;47;33;40;47;22;10;39;0;5;15;15;30;19;30;22;26;56;;;;;;
136;lower bound;55;72000200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
137;heuristic;43;4000;0;23;3;25;12;22;12;23;12;30;33;25;0;33;3;17;9;19;7;6;19;3;20;0;5;43;;;;;;
137;lower bound;40;72000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138;heuristic;54;50;0;6;13;40;18;0;20;20;13;21;26;37;52;48;21;30;42;19;4;13;36;1;0;27;0;54;;;;;;
138;lower bound;50;72000190;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
139;heuristic;55;50;0;27;7;28;6;27;40;44;35;0;6;0;53;46;34;40;46;17;20;40;7;14;0;44;10;55;;;;;;
139;lower bound;49;72000230;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
140;heuristic;46;50;0;0;1;9;19;0;25;16;31;4;1;37;21;14;35;25;37;2;12;16;37;7;40;2;19;46;;;;;;
140;lower bound;42;60320;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
141;heuristic;48;50;0;0;4;9;0;10;9;24;23;19;30;28;45;28;30;36;17;24;23;38;19;24;10;1;36;38;48;;;;;
141;lower bound;46;3600460;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
142;heuristic;50;50;0;0;1;16;22;9;0;13;1;19;24;10;13;1;31;3;17;25;17;31;32;21;40;41;41;32;50;;;;;
142;lower bound;47;72000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
143;heuristic;42;430;0;0;4;10;13;8;23;19;26;23;29;34;19;0;37;6;20;37;10;0;1;29;8;13;8;2;42;;;;;
143;lower bound;41;72000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
144;heuristic;51;50;0;5;0;0;13;35;13;6;25;2;41;35;43;46;43;32;32;11;17;6;23;5;10;39;15;0;51;;;;;
144;lower bound;48;72000240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
145;heuristic;56;40;0;0;9;15;19;29;5;36;18;22;46;48;25;21;12;9;0;46;23;21;12;29;0;15;38;24;56;;;;;
145;lower bound;55;3600490;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
146;heuristic;50;50;0;0;10;22;27;2;28;15;18;35;0;15;27;47;46;29;37;40;28;29;8;39;22;2;14;2;50;;;;;
146;lower bound;46;3600220;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
147;heuristic;59;40;0;13;17;16;24;6;0;24;35;40;34;10;14;50;50;34;41;18;16;49;7;7;0;0;40;7;59;;;;;
147;lower bound;52;3600330;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
148;heuristic;49;50;0;1;16;6;0;21;29;20;6;30;19;46;44;28;37;48;6;35;18;28;30;35;0;19;45;10;49;;;;;
148;lower bound;45;3600380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
149;heuristic;57;50;0;23;13;24;21;0;36;30;46;16;0;55;47;55;30;7;22;48;26;39;10;0;41;47;49;6;57;;;;;
149;lower bound;49;72000210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
150;heuristic;56;40;0;0;12;5;32;2;2;20;13;41;0;10;4;47;22;31;45;38;10;48;25;48;36;15;10;54;56;;;;;
150;lower bound;53;60340;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
151;heuristic;72;1000;0;0;7;11;18;0;37;28;22;61;68;7;62;53;28;42;37;18;11;52;5;9;0;42;3;48;72;;;;;
151;lower bound;63;72000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
152;heuristic;43;40;0;10;16;17;1;16;27;28;26;0;18;7;36;42;29;4;2;6;6;23;17;27;16;0;39;35;43;;;;;
152;lower bound;42;3600000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
153;heuristic;68;60;0;0;9;16;36;46;50;24;36;53;0;59;50;53;59;26;8;36;16;59;4;0;45;41;27;16;68;;;;;
153;lower bound;60;3600370;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
154;heuristic;47;50;0;8;11;10;13;14;13;40;16;0;0;18;37;25;26;21;32;33;16;19;36;5;19;28;8;10;47;;;;;
154;lower bound;45;3600390;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
155;heuristic;44;50;0;0;35;9;5;2;0;23;9;6;1;3;3;27;17;26;16;5;21;19;34;26;27;21;9;35;44;;;;;
155;lower bound;42;3600350;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156;heuristic;50;40;0;0;9;17;17;8;5;26;28;16;0;6;47;28;41;35;37;12;27;26;6;18;9;11;0;22;50;;;;;
156;lower bound;43;3600350;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
157;heuristic;41;620;0;5;0;17;10;5;17;2;27;25;0;4;8;2;24;17;3;3;0;31;13;5;16;35;34;26;41;;;;;
157;lower bound;40;9061970;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
158;heuristic;42;1000;0;0;17;17;9;19;20;10;19;24;36;38;34;25;5;5;28;20;3;0;8;28;0;5;14;3;42;;;;;
158;lower bound;40;72000270;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
159;heuristic;52;60;0;0;37;12;2;21;16;0;7;12;2;5;0;3;16;21;34;47;2;11;21;37;35;29;29;25;43;52;;;;
159;lower bound;50;3600340;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
160;heuristic;65;50;0;10;27;17;37;10;47;56;55;25;45;31;58;51;25;58;44;33;46;0;37;56;14;6;19;37;0;65;;;;
160;lower bound;62;72000180;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
161;heuristic;45;50;0;9;11;19;22;26;36;40;0;39;21;40;29;29;25;20;15;39;0;34;9;32;17;20;8;15;35;45;;;;
161;lower bound;44;72000300;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
162;heuristic;51;40;0;0;18;29;23;27;15;0;10;14;5;43;14;31;36;39;47;39;23;7;31;25;15;10;27;0;36;51;;;;
162;lower bound;50;72000280;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
163;heuristic;56;50;0;8;3;0;13;19;47;27;20;37;37;19;9;33;19;29;51;43;47;43;7;8;29;15;0;7;3;56;;;;
163;lower bound;55;3600430;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
164;heuristic;42;60000;0;0;6;9;23;13;19;15;0;15;35;26;9;36;40;13;38;14;6;35;0;31;9;35;24;1;7;42;;;;
164;lower bound;41;72000240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
165;heuristic;60;50;0;0;5;23;34;30;50;47;29;42;44;25;47;0;50;42;32;0;13;30;20;50;4;13;32;23;59;60;;;;
165;lower bound;58;3600410;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
166;heuristic;49;50;0;0;19;5;12;11;29;28;1;6;26;19;48;45;26;40;13;16;9;38;0;24;10;38;10;22;32;49;;;;
166;lower bound;44;3600400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
167;heuristic;52;60;0;10;15;0;27;22;0;31;36;32;15;10;0;49;40;40;46;23;28;36;21;7;21;23;17;7;17;52;;;;
167;lower bound;44;3600330;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168;heuristic;54;40;0;4;27;30;11;40;0;45;50;32;43;13;32;0;27;27;19;19;39;10;0;8;14;30;4;7;53;54;;;;
168;lower bound;50;72000250;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
169;heuristic;47;480;0;0;6;9;25;0;26;0;1;12;38;27;1;18;34;17;12;31;18;16;14;26;35;9;40;15;31;47;;;;
169;lower bound;46;3600400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
170;heuristic;74;50;0;21;35;0;14;50;43;57;20;10;62;14;67;55;67;47;43;37;29;0;50;57;21;28;6;4;69;74;;;;
170;lower bound;71;72000210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
171;heuristic;61;50;0;0;5;2;0;3;15;36;37;37;48;51;19;47;26;3;7;17;26;28;56;13;37;13;42;48;1;61;;;;
171;lower bound;57;72000250;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
172;heuristic;53;40;0;0;12;14;32;0;14;13;0;37;36;29;37;46;46;19;42;36;23;27;31;32;13;23;7;27;7;53;;;;
172;lower bound;52;72000240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
173;heuristic;69;60;0;2;23;14;31;8;41;0;19;17;26;14;24;2;60;59;45;33;50;33;64;10;51;41;35;19;0;69;;;;
173;lower bound;68;72000260;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
174;heuristic;75;40;0;11;0;0;10;26;27;35;4;34;53;35;24;12;6;10;20;21;63;67;45;26;61;27;66;53;21;75;;;;
174;lower bound;74;3600000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
175;heuristic;67;40;0;8;10;18;8;34;53;18;0;37;24;43;62;28;40;53;53;37;62;10;10;22;28;26;16;0;43;67;;;;
175;lower bound;64;72000190;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
176;heuristic;65;50;0;0;10;0;19;33;39;9;4;12;11;48;37;42;48;27;57;24;2;37;57;15;19;2;0;10;48;65;;;;
176;lower bound;64;72000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
177;heuristic;51;50;0;9;10;11;21;24;29;37;47;24;41;27;24;11;32;0;47;28;32;38;0;17;17;41;9;0;33;51;;;;
177;lower bound;49;3600330;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
178;heuristic;48;60;0;0;6;20;21;0;8;4;34;37;41;12;22;22;39;28;36;20;27;35;25;36;41;39;22;6;11;48;;;;
178;lower bound;47;3600390;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
179;heuristic;76;1000;0;12;7;20;7;39;34;43;24;16;27;11;59;51;49;59;68;44;46;20;11;32;29;10;7;0;0;76;;;;
179;lower bound;67;3600380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
180;heuristic;51;50;0;0;13;4;20;4;35;1;23;34;1;20;13;2;0;42;41;49;31;35;14;2;38;31;14;2;27;51;;;;
180;lower bound;50;72000010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
181;heuristic;48;50;0;5;15;21;13;10;0;43;15;4;4;5;21;11;0;33;23;38;15;0;14;38;31;43;31;24;38;48;;;;
181;lower bound;46;615800;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
182;heuristic;48;40;0;3;0;8;24;10;25;24;18;10;16;30;0;30;10;2;39;20;14;3;0;46;13;31;30;39;39;48;;;;
182;lower bound;47;60290;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
183;heuristic;66;50;0;5;9;19;10;0;10;19;22;5;28;44;55;62;46;43;10;34;60;52;23;27;34;0;18;30;20;66;;;;
183;lower bound;65;72000050;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
184;heuristic;53;50;0;7;0;4;26;25;0;36;13;7;0;4;2;46;33;41;31;31;22;13;43;31;1;20;17;18;2;24;53;;;
184;lower bound;51;3600510;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185;heuristic;52;60;0;0;10;30;8;9;0;14;8;18;10;9;26;24;20;35;0;20;24;16;40;16;29;40;45;36;45;30;52;;;
185;lower bound;51;3600490;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186;heuristic;62;50;0;0;0;17;25;41;39;40;26;13;56;55;50;58;46;31;17;32;21;0;56;31;32;31;28;9;46;9;62;;;
186;lower bound;61;72000310;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187;heuristic;47;50;0;4;6;14;16;20;25;18;35;11;26;38;36;44;28;0;11;17;38;6;36;20;0;10;6;4;4;3;47;;;
187;lower bound;45;72000490;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188;heuristic;70;1000;0;0;14;1;15;62;26;42;35;28;1;54;15;59;69;23;48;42;69;25;7;0;36;0;7;25;62;5;70;;;
188;lower bound;63;3600340;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
189;heuristic;43;50;0;8;11;25;0;10;15;31;25;32;19;26;25;42;32;26;33;41;42;15;12;15;35;0;7;10;19;0;43;;;
189;lower bound;41;72000270;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
190;heuristic;64;50;0;0;14;17;5;10;46;36;50;36;59;14;24;0;59;36;55;49;42;20;29;5;30;20;6;55;6;42;64;;;
190;lower bound;55;3600390;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
191;heuristic;75;40;0;29;1;34;41;19;35;44;46;2;34;0;0;1;56;50;46;62;56;48;65;29;62;11;11;1;48;16;75;;;
191;lower bound;69;3600520;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
192;heuristic;56;50;0;0;3;5;3;0;9;5;21;28;17;27;40;14;47;21;46;21;38;38;13;9;39;9;7;33;3;38;56;;;
192;lower bound;55;72000230;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;heuristic;57;40;0;0;7;6;19;18;0;27;30;0;30;7;43;25;49;29;35;40;33;8;21;50;8;1;0;12;18;6;57;;;
193;lower bound;56;72000010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
194;heuristic;61;40;0;0;15;21;0;39;9;46;42;18;31;33;15;48;21;9;8;41;0;33;47;46;32;53;9;1;52;27;61;;;
194;lower bound;59;3600500;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
195;heuristic;52;40;0;0;11;18;27;16;29;32;42;38;43;8;8;43;12;7;0;31;6;4;38;25;35;18;16;12;26;0;52;;;
195;lower bound;50;72000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;heuristic;79;50;0;6;43;0;50;28;59;69;58;50;69;58;21;30;19;38;62;62;50;21;43;10;12;36;0;45;18;6;79;;;
196;lower bound;70;72000230;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
197;heuristic;65;50;0;0;22;11;10;14;27;0;18;32;10;38;43;49;52;38;57;46;22;55;37;14;45;20;46;0;34;55;65;;;
197;lower bound;61;72000190;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
198;heuristic;69;40;0;8;19;22;49;57;37;1;9;53;66;24;40;31;40;63;31;0;24;9;24;68;19;66;48;10;49;1;69;;;
198;lower bound;64;3600390;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
199;heuristic;51;40;0;0;14;1;27;34;4;0;48;36;43;8;29;17;48;21;27;11;11;31;43;20;27;0;28;4;0;31;51;;;
199;lower bound;50;3600000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200;heuristic;79;40;0;0;29;11;41;21;45;59;0;0;5;50;20;6;64;77;50;34;59;68;63;5;64;11;15;38;29;63;79;;;
200;lower bound;71;72000170;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
201;heuristic;52;50;0;11;16;21;11;9;30;37;2;43;24;45;33;11;31;20;37;21;32;20;9;45;30;8;0;49;30;0;52;;;
201;lower bound;49;72000280;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
202;heuristic;61;490;0;1;7;20;50;0;2;0;16;53;20;30;15;40;22;13;1;44;30;3;50;53;20;37;7;6;53;1;61;;;
202;lower bound;56;72000170;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
203;heuristic;58;50;0;2;11;12;0;30;5;43;10;5;52;30;57;40;50;14;12;50;40;46;21;0;52;0;31;21;12;29;58;;;
203;lower bound;56;72000220;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
204;heuristic;64;40;0;3;10;30;0;38;48;13;23;16;42;62;31;55;52;56;42;0;17;22;17;55;4;31;33;23;3;13;64;;;
204;lower bound;60;72000260;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
205;heuristic;64;40;0;0;6;17;12;23;15;42;3;3;0;15;18;54;50;48;27;25;25;34;43;55;34;17;32;55;50;0;64;;;
205;lower bound;63;72000210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
206;heuristic;83;50;0;2;0;17;17;32;25;30;41;0;15;8;49;8;68;2;51;15;68;63;77;32;53;53;46;40;59;23;83;;;
206;lower bound;80;72000200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
207;heuristic;54;50;0;9;10;11;21;27;33;46;50;49;29;40;29;24;11;36;0;52;33;24;40;0;17;17;36;9;0;24;54;;;
207;lower bound;51;72000160;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
208;heuristic;61;50;0;0;7;10;17;19;28;37;37;18;43;21;11;59;27;56;49;7;49;10;13;1;34;26;44;18;1;43;61;;;
208;lower bound;59;3600420;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
209;heuristic;60;500;0;13;6;0;22;13;28;9;41;12;32;26;17;32;50;34;41;59;42;45;17;50;10;0;25;22;38;29;60;;;
209;lower bound;59;72000180;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
210;heuristic;83;1000;0;11;7;22;7;33;11;31;20;23;20;31;43;52;68;31;43;62;49;73;52;35;33;73;10;7;0;0;83;;;
210;lower bound;73;72000170;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
211;heuristic;59;50;0;0;1;10;16;17;19;11;24;18;32;37;56;19;51;48;13;11;50;10;24;41;31;15;41;1;37;26;59;;;
211;lower bound;57;72000230;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212;heuristic;57;510;0;0;10;35;30;23;0;32;28;28;16;10;10;33;56;49;34;44;45;16;15;45;49;46;18;24;0;38;57;;;
212;lower bound;55;72000200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
213;heuristic;67;40;0;0;30;18;25;30;0;0;6;46;57;48;30;66;60;60;20;25;12;40;64;20;6;11;56;51;18;40;67;;;
213;lower bound;63;3600440;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
214;heuristic;68;40;0;0;1;8;26;6;44;8;54;22;35;31;49;56;62;45;54;36;62;44;16;1;45;26;8;36;0;17;68;;;
214;lower bound;66;3600380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
215;heuristic;72;1000;0;0;35;10;28;43;56;69;35;13;43;65;40;56;22;51;61;22;7;26;13;5;36;0;16;51;6;0;72;;;
215;lower bound;68;3600470;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
216;heuristic;51;50;0;7;1;0;13;0;13;1;22;28;5;22;33;42;34;22;42;23;7;16;32;8;2;40;23;33;28;47;51;;;
